,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
7692,21260,28/01/2022,39,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7693,21260,29/01/2022,41,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7694,21260,30/01/2022,58,Moderate,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
7695,21260,31/01/2022,7,Good,PM2.5,1,Ellensburg,WA,Washington,46.9999,-120.5475,20679,1036,America/Los_Angeles
12057,28420,01/01/2022,40,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12058,28420,02/01/2022,34,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12059,28420,03/01/2022,31,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12060,28420,04/01/2022,38,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12061,28420,05/01/2022,36,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12062,28420,06/01/2022,23,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12063,28420,07/01/2022,8,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12064,28420,08/01/2022,12,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12065,28420,09/01/2022,21,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12066,28420,10/01/2022,33,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12067,28420,11/01/2022,44,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12068,28420,12/01/2022,48,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12069,28420,13/01/2022,57,Moderate,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12070,28420,14/01/2022,50,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12071,28420,15/01/2022,31,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12072,28420,16/01/2022,24,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12073,28420,17/01/2022,52,Moderate,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12074,28420,18/01/2022,31,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12075,28420,19/01/2022,37,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12076,28420,20/01/2022,30,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12077,28420,21/01/2022,10,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12078,28420,22/01/2022,24,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12079,28420,23/01/2022,26,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
